fm_id,name,website,facebook,twitter,youtube,other_media,street,city,county,state,zip,season_1_date,season_1_time,season_2_date,season_2_time,season_3_date,season_3_time,season_4_date,season_4_time,longitude,latitude,latlng,location,credit,wic,wic_cash,sfmnp,snap,organic,baked_goods,cheese,crafts,flowers,eggs,seafood,herbs,vegetables,honey,jams,maple,meat,nursery,nuts,plants,poultry,prepared,soap,trees,wine,coffee,beans,fruits,grains,juices,mushrooms,pet_food,tofu,wild_harvested,date_updated
1012505,Darlington Farmers Market,,,,,,Main Street,Darlington 53530,Lafayette,WI,,05/01/2016 to 10/01/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-90.12073,42.681899,POINT(42.681899 -90.12073),,Y,Y,Y,N,N,-,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/12/16 17:34
1002568,Dartmouth Farmers Market,,https://www.facebook.com/pages/Dartmouth-Farmers-Market-in-Padanaram-Village/436513176369216,,,,"Rex Field, adjacent to St. Peters Church, 351 Elm Street, Padanaram Village",Dartmouth,Bristol,MA,2747,06/01/2012 to 09/31/2012,,,,,,,,-70.94434,41.58768,POINT(41.58768 -70.94434),"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/29/14 12:10
1001775,Dauphin Island Market,,,,,,East Bienville Blvd at Cadillac Square Park,Dauphin Island,Mobile,AL,36528,,,,,,,,,-88.1594,30.2507,POINT(30.2507 -88.1594),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008435,Davenport Farmers Market,,,,,,Oak at 6th Street,Davenport,Thayer,NE,68335,06/27/2013 to 10/03/2013,Thu: 5:00 PM-7:00 PM;,,,,,,,-97.814511,40.3128771,POINT(40.3128771 -97.814511),Local government building grounds,Y,N,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/7/14 18:52
1004156,Davenport Farmers' Market,http://www.mvgrowers.com,Mississippi Valley Growers Farmers Market,,,,320 W. Kimberly Rd.,Davenport,Scott,IA,52806,05/02/2015 to 10/31/2015,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-90.570968,41.562896,POINT(41.562896 -90.570968),,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,6/27/16 13:29
1003088,David City Farmers Market,http://www.davidcityne.com,,,,,Courthouse parking lot,David City,Butler,NE,68632,,,,,,,,,-97.1286,41.2531,POINT(41.2531 -97.1286),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001883,Davis County Farmers' Market,http://www.bloomfieldmainstreet.com/Farmer'sMarket.htm,,,,,100 E. Jefferson St.,Bloomfield,Davis,IA,52537,05/18/2013 to 10/19/2013,Tue: 3:00 PM-6:00 PM;Sat: 8:30 AM-11:30 AM;,,,,,,,-92.414246,40.751572,POINT(40.751572 -92.414246),Other,Y,Y,Y,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,6/19/13 15:31
1009868,Davis Farmers Market,http://www.davisfarmersmarket.org,https://www.facebook.com/DavisFarmersMarket,,,,4th and C Sts.,Davis,Yolo,CA,95616,01/01/2014 to 12/31/2014,,,,,,,,-121.7439932,38.545451,POINT(38.545451 -121.7439932),Other,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,4/8/14 16:04
1003589,Davison Downtown Farmers Market,http://www.cityofdavison.org/farmers.htm,,,,,Cornier of Shoppers Alley & Second Street,Davison,Genesee,MI,48423,,,,,,,,,-83.516,43.0317,POINT(43.0317 -83.516),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003563,Dawson County Farmers Market,http://www.caes.uga.edu/extension/dawson/DawsonCountyFarmersMarket.html,,,,,298 Academy Avenue,Dawsonville,Dawson,GA,30534,07/03/2013 to 09/28/2013,Wed: 7:30 AM-10:30 AM;Sat: 7:30 AM-10:30 AM;,,,,,,,-84.119596,34.420216,POINT(34.420216 -84.119596),Local government building grounds,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/17/13 8:53
1012254,Dawson Farmers Market,,dawson madison farmers market,,,,Ash  and 8th street,Dawson ,Lac qui Parle,MN,56232,06/30/2016 to 10/13/2016,Thu: 4:00 PM-6:00 PM;,,,,,,,-96.0574386,44.9259444,POINT(44.9259444 -96.0574386),,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/5/16 15:43
1001090,Dayton Farmers Market,http://www.daytonfarmersmarket.com,,,,,3105 John Wayland Highway,Dayton,Rockingham,VA,22824,,,,,,,,,-78.8763,38.4258,POINT(38.4258 -78.8763),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003500,Dayton Farmers Market,,,,,,Washington Street,Dayton,Rhea,TN,37321,04/01/2016 to 10/01/2016,Mon: 7:00 AM-5:00 PM;Tue: 7:00 AM-5:00 PM;Wed: 7:00 AM-5:00 PM;Thu: 7:00 AM-5:00 PM;Fri: 7:00 AM-5:00 PM;,,,,,,,-85.0132689,35.490505,POINT(35.490505 -85.0132689),,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/27/16 13:13
1008492,Dayton Farmers Market,,Dayton Farmers Market,,,,Hwy 50 and 2nd Ave.,Dayton,Lyon,NV,89403,06/12/2014 to 09/25/2014,Thu: 3:00 AM-6:00 PM;,,,,,,,-119.591026,39.238469,POINT(39.238469 -119.591026),,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/16 13:31
1011946,Daytona Beach Downtown Farmers' Market,http://www.riverfrontshopsofdaytona.com/daytona-beach-downtown-farmers-market/,http://www.facebook.com/search/top/?q=daytona%20beach%20downtown%20farmers%20market,,,,100 E Magnolia Ave,Daytona Beach,Volusia,FL,32114,01/01/2016 to 12/31/2016,Sat: 7:00 AM-1:00 PM;,,,,,,,-81.016582,29.21078,POINT(29.21078 -81.016582),,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,5/10/16 15:17
1002451,Dayville Mercantile,,,,,,207 W. Franklin Ave,Dayville,Grant,OR,97825,,,,,,,,,-119.537,44.4701,POINT(44.4701 -119.537),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun  4 2010  3:59PM
1004358,DC Farmers Market,,,,,,"1309 5th Street, NE",Washington,District of Columbia,DC,20002,,,,,,,,,-76.998,38.9088,POINT(38.9088 -76.998),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007204,De Pere Farmer Market,,,,,,144 N Wisconsin St,De Pere,Brown,WI,54115,,,,,,,,,-88.0592,44.4496,POINT(44.4496 -88.0592),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010622,De Soto Farmers' Market,http://gethealthydesoto.org,DeSoto-Farmers-Market,,,,1004 Rock Rd,De Soto,Jefferson,MO,63020,05/03/2014 to 10/25/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-90.564781,38.138882,POINT(38.138882 -90.564781),,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,9/30/14 11:17
1007151,Deaf Smith Chamber of Commerce Farmers Market,,,,,,200 E. Park Avenue,Hereford,Deaf Smith,TX,79045,,,,,,,,,-102.404,34.8221,POINT(34.8221 -102.404),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001317,Deale Farmers' Market,,,,,,5965 Deale Churchton Road,Deale,Anne Arundel,MD,20751,07/03/2014 to 10/30/2014,Thu: 3:00 PM-6:00 PM;,,,,,,,-76.552691,38.78112,POINT(38.78112 -76.552691),"Faith-based institution (e.g., church, mosque, synagogue, temple)",N,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/22/14 12:20
1001847,Dean Street Farmers Market,,,,,,1095 Dean Street,Brooklyn,New York,NY,11216,,,,,,,,,-73.9537658,40.6772544,POINT(40.6772544 -73.9537658),Other,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/22/14 17:54
1009395,Deans Farm Market ,http://www.deansfarmmarket.com/,,,,,4231 NC Hwy 42 West,Wilson,,NC,27893,,,,,,,,,-77.9008,35.7334,POINT(35.7334 -77.9008),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1005735,Decatur Farmer's Market,http://www.decaturindianafarmersmarket.com/default.aspx,,,,,231 East Monroe Street,Decatur,Adams,IN,46733,June to October,Thu:3:30 PM - 6:30 PM;,,,,,,,-84.92007,40.83229,POINT(40.83229 -84.92007),Local government building grounds,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/24/12 15:01
1003044,Decatur Farmers Market,,,,,,In the park downtown at Phelps & St Marys,Decatur,Van Buren,MI,49045,,,,,,,,,-85.9774,42.1119,POINT(42.1119 -85.9774),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1012495,Decatur Farmers Market ,http://cfmatl.org,https://www.facebook.com/DecaturFarmersMarkets/,,,,308 Clairmont Ave. ,Decatur ,DeKalb,GA,30030,01/01/2016 to 12/31/2016,Wed: 4:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-84.2974842,33.7788269,POINT(33.7788269 -84.2974842),,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,7/12/16 14:06
1008296,Dedham Farmers Market,http://www.dedhamfarmersmarket.org,https://www.facebook.com/DedhamFarmersMarket,https://twitter.com/dedhamfarmers,,,670 High Street,Dedham,Norfolk,MA,2026,06/15/2016 to 10/26/2016,Wed: 3:00 PM-7:00 PM;,,,,,,,-71.17718,42.248995,POINT(42.248995 -71.17718),,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,6/28/16 23:19
1007458,Deep River Farmers Market,,,,,,"The Stone House, 245 Main Street",Deep River,Middlesex,CT,6417,,,,,,,,,-72.436,41.3868,POINT(41.3868 -72.436),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1012303,"Deer Lodge Community Garden ""U Pick""  Farmers Market",,Deeer Lodge Community Garden,,,,519 Higgins ,Deer Lodge ,Powell,MT,59722,08/13/2016 to 09/17/2016,Sat: 9:00 AM-12:00 PM;,,,,,,,-112.7313469,46.4023382,POINT(46.4023382 -112.7313469),,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/7/16 11:44
1000260,Deer Park Farmers Market,,,,,,Sunset Ave. and Brook Rd.,Westhampton Beach,Suffolk,NY,11978,,,,,,,,,-72.6446,40.815,POINT(40.815 -72.6446),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002025,Deerfield Farmer's Market,http://www.farmersmarket.deerfield-nh.us/,,,,,10 Church Street,Deerfield,Rockingham,NH,3037,06/14/2013 to 09/20/2013,Fri: 3:30 PM-6:30 PM;,11/09/2013 to 03/15/2014,Sun: 1:00 PM-4:00 PM;,,,,,-71.243012,43.13333,POINT(43.13333 -71.243012),Local government building grounds,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/13 13:49
1003098,Deerfield Farmers Market,http://www.deerfield.il.us/residents/farmers_market,,,,,Deerfield Rd. & Robert York Ave.,Deerfield,Lake,IL,60015,06/13/2015 to 10/10/2015,Sat: 7:00 AM-12:30 PM;,,,,,,,-87.8489,42.1676,POINT(42.1676 -87.8489),,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,7/30/15 14:27
1003733,Deerfield Twp Farmers Market,,,,,,3292 Montgomery Road,Warren,Warren,OH,,,,,,,,,,-84.2825,39.3039,POINT(39.3039 -84.2825),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006190,Defiance County Farmers' Markets,http://www.defiance.osu.edu,,,,,St. Rt. 66 south of U.S. 24,Defiance,Defiance,OH,43512,May to October,Tue:4:00 PM - 7:00 PM;Thu:12:00 PM - 4:00 PM;Sat:8:00 AM - 12:00 PM;,,,,,,,-84.361911,41.302071,POINT(41.302071 -84.361911),Private business parking lot,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/30/12 16:15
1006191,Defiance County Farmers' Markets,http://www.defiance.osu.edu,,,,,121 W. High Street (S.R. 2),Hicksville,Defiance,OH,43526,May to October,Tue:7:30 AM - 11:30 AM;Fri:3:00 PM - 7:00 PM;,,,,,,,-84.762354,41.292254,POINT(41.292254 -84.762354),Private business parking lot,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/30/12 16:15
1006192,Defiance County Farmers' Markets,http://www.defiance.osu.edu,,,,,S.R. 127 south of S.R. 18,Sherwood,Defiance,OH,43556,May to September,Fri:9:00 AM - 12:00 PM;,,,,,,,-84.553142,41.2899,POINT(41.2899 -84.553142),Local government building grounds,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/30/12 16:15
1012296,DeForest Area Farmers' Market,http://www.vi.deforest.wi.us/index.asp?Type=B_BASIC&SEC={38A90127-1135-4F1B-99D2-5AC8EE5AF484},https://www.facebook.com/DeFoFarmersMarket/,,,,Jefferson Street and Stevenson Street,DeForest,Dane,WI,53532,05/24/2016 to 10/26/2016,Tue: 3:00 PM-6:00 PM;,,,,,,,-89.338933,43.245438,POINT(43.245438 -89.338933),,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,7/7/16 9:55
1005914,Deitch's Frm Market,,,,,,1613 Trindle Road,Carlisle,Cumberland,PA,17013,,,,,,,,,-77.1262,40.1964,POINT(40.1964 -77.1262),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001995,Dekalb County Farmers Market,,,,,,VFW Fairgrounds,Fort Payne,Dekalb,AL,35967,,,,,,,,,-85.7107,34.4256,POINT(34.4256 -85.7107),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010030,DeKalb Farmers Market,http://dekalbcofarmersmarket.com,https://www.facebook.com/dekalbcofarmersmarket,,,,205 E Bryant St,Smithville ,DeKalb,TN,37199,04/01/2014 to 11/01/2014,Sat: 6:00 AM-1:00 PM;,,,,,,,-85.8122196,35.9537391,POINT(35.9537391 -85.8122196),Local government building grounds,Y,N,N,N,Y,-,Y,N,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,4/24/14 10:20
1010240,DeKalb Farmers Market ,,https://www.facebook.com/DeKalbNYFarmersMarket,,,,4420 US 11,DeKalb Junction ,St. Lawrence,NY,,05/07/2014 to 10/15/2014,Wed: 1:00 PM-6:00 PM;,,,,,,,-75.294703,44.511735,POINT(44.511735 -75.294703),,N,Y,Y,Y,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/27/14 13:18
1011103,DeKalb Farmers' Market,http://www.downtowndekalb.org,https://www.facebook.com/dekalbfarmersmarket?ref=hl,https://twitter.com/FarmShopDeKalb,,,2nd and Locust Streets,DeKalb,DeKalb,IL,60115,06/04/2015 to 09/24/2015,Thu: 10:00 AM-2:00 PM;,,,,,,,-88.7521505,41.9313509,POINT(41.9313509 -88.7521505),,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,5/1/15 11:07
1000038,Del Mar Farmers Market,,,,,,1050 Camino Del Mar,Del Mar,Tulare,CA,92014,,,,,,,,,-117.264,32.9548,POINT(32.9548 -117.264),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002536,Del Monte Farmers Markets at Del Monte Shopping Center,http://www.montereybayfarmers.org,https://www.facebook.com/pages/Monterey-Bay-Certified-Farmers-Markets/112446802152723,https://twitter.com/MBFarmersMarket,,www.edibleparadise.com,1410 Del Monte Center,Monterey,Monterey,CA,93940,05/11/2014 to 10/26/2014,Sun: 8:00 AM-12:00 PM;,,,,,,,-121.9270394,36.9872756,POINT(36.9872756 -121.9270394),Other,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,3/31/14 17:47
1004841,Del Paso Heights Community CFM,,,,,,3525 Norwood Ave.,Sacramento,Sacramento,CA,95838,,,,,,,,,-121.457687,38.630951,POINT(38.630951 -121.457687),Private business parking lot,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/30/13 15:44
1008571,Del Ray Farmers' Market,http://delrayfarmersmarket.com/,https://www.facebook.com/pages/Del-Ray-Farmers-Market/141370742562263,https://twitter.com/DelRayFarmMkt,,,Mt. Vernon & Oxford Ave.,Alexandria,Alexandria,VA,22301,01/01/2013 to 12/31/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-77.058777,38.826863,POINT(38.826863 -77.058777),Private business parking lot,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/26/13 15:01
1006343,Delafield Farmes Market,,,,,,Waukesha County City parking lot on Main Street,Delafield,Waukesha,WI,53183,,,,,,,,,-88.4026,43.0632,POINT(43.0632 -88.4026),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008057,Delano Community Farmers Market,http://www.historicdelano.com/market,https://www.facebook.com/DelanoMarket,,,,300 S. Sycamore,Delano,Sedgwick,KS,67213,05/07/2014 to 10/29/2014,Wed: 5:00 PM-7:00 PM;,,,,,,,-97.346623,37.68166,POINT(37.68166 -97.346623),Local government building grounds,Y,N,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/14/14 13:27
1000998,Delano Farmers Market,,,,,,1508 Garces Hwy.,Wasco,Kern,CA,93280,,,,,,,,,-119.428,35.761,POINT(35.761 -119.428),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1002829,Delano Farmers Market,,,,,,Downtown Delano,Delano,Wright,MN,55328,,,,,,,,,-93.7937,45.0357,POINT(45.0357 -93.7937),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005210,Delavan Fresh Market,,https://www.facebook.com/pages/Delavan-Fresh-Market/137861759574760?ref=hl,,,,Walworth Avenue,Delavan,Walworth,WI,53115,06/05/2014 to 09/25/2014,Thu: 3:00 PM-6:00 PM;,,,,,,,-88.647738,42.633169,POINT(42.633169 -88.647738),Local government building grounds,Y,N,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,5/12/14 15:12
1003691,Delaware Area Neighborhood Farmers Market,,,,,,"St. James Church, 391 Delaware Ave,",Albany,Albany,NY,,,,,,,,,,-73.9839,40.5767,POINT(40.5767 -73.9839),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010264,Delaware Avenue Farmers' Market,http://delawareave.wordpress.com/,https://www.facebook.com/pages/Delaware-Avenue-Farmers-Market/253512674785530,,,,1727 Delaware Avenue,Wilmington,New Castle,DE,19806,05/01/2014 to 09/01/2014,Tue: 4:00 PM-7:30 PM;,,,,,,,-75.563149,39.758952,POINT(39.758952 -75.563149),Private business parking lot,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/1/14 13:00
1011731,Delaware Bounty,http://www.delawarebounty.com,https://www.facebook.com/Delaware-Bounty-Fresh-Local-Food-726223644139439,,,,5 1/2 Main Street  - Suite 3,Delhi,Delaware,NY,13753,01/01/2015 to 12/31/2015,Tue: 12:00 PM-5:00 PM;Wed: 12:00 PM-5:00 PM;Thu: 12:00 PM-5:00 PM;Fri: 12:00 PM-5:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,,,-74.921231,42.270328,POINT(42.270328 -74.921231),,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,11/13/15 11:53
1002719,Delaware County Farmers Market,http://www.delawarecountyfair.com,,,,,"236 Pennsylvania Ave., Delaware Fairgounds",Delaware,Delaware,OH,43015,,,,,,,,,-83.0689,40.2939,POINT(40.2939 -83.0689),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001002,Delaware Valley College Farmers Market,http://www.delawarevalleycollege.com,,,,,700 E. Butler Ave,Doylestown,Bucks,PA,18901,,,,,,,,,-75.1518,40.2916,POINT(40.2916 -75.1518),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010841,Delcambre Seafood and Farmers Market,http://www.DelcambreMarket.org,www.facebook.com/DelcambreMarket,@DelcambreMarket,,www.Facebook.com/DelcambreMarket,605 S. Railroad,Delcambre,Iberia,LA,70528,03/05/2016 to 12/03/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-91.982546,29.94199,POINT(29.94199 -91.982546),,Y,N,N,N,N,-,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,6/27/16 17:23
1001356,Delhi Farmers Market,,,,,,"Court House Square, Main St,",Delhi,Delaware,NY,13753,06/04/2014 to 09/24/2014,Wed: 9:00 AM-2:00 PM;,,,,,,,-74.914327,42.2792339,POINT(42.2792339 -74.914327),Local government building grounds,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,5/23/14 10:34
1011285,Delmar Farmers Market,http://delmarmarket.org,https://www.facebook.com/SaturdayDelmarFarmersMarket?ref=hl,@DelmarFarmerMkt,,,332 Kenwood Ave.,Delmar,Albany,NY,12054,05/07/2016 to ,Sat: 9:00 AM-1:00 PM;,,,,,,,-73.8255335,42.6198658,POINT(42.6198658 -73.8255335),,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,6/27/16 12:58
1002914,Delray Green Market,http://www.delraygreenmarket.com,www.facebook.com/DelrayGreenMarket,https://twitter.com/DelrayGreenMrkt ,,www.delraygreenmarketwordpress.com,95 NE 1st Avenue,Delray Beach,Palm Beach,FL,33444,01/01/2013 to ,Sat: 9:00 AM-2:00 PM;,,,,,,,-80.07162,26.462504,POINT(26.462504 -80.07162),Local government building grounds,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/17/13 16:02
1009389,Delta Farmer's Market ,,https://www.facebook.com/deltafarmermarket,,,,313 West Main Street,Delta,,OH,43515,,,,,,,,,-84.0197,41.5731,POINT(41.5731 -84.0197),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1011747,Delta Regional Mule Train Market & Museum,,,,,,100 Roger Road,Marks,Quitman,MS,38646,,Fri: 9:00 AM-3:00 PM;Sat: 9:00 AM-3:00 PM;,,,,,,,-90.2700349,34.2477182,POINT(34.2477182 -90.2700349),,Y,N,N,N,Y,-,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,12/16/15 11:45
